scenario_id,civilization_type,population_level,initial_population,environment,resource_abundance,disaster_freq,round,population,resources,tech_level,stability,happiness,conflict_count,env_degradation,military_power,knowledge,per_capita_resource,carrying_capacity,alive
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,348,9432.92,5906485.68,852.1023,1.0,0.9988,0,0.0,233625.31,54937.51,626.1568,18810.54,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,349,9394.98,5539703.31,865.5301,1.0,0.9988,0,0.0,237084.94,55803.04,589.6452,18837.87,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,350,9649.35,5165335.24,879.1695,1.0,0.9989,0,0.0,240568.83,56682.2,535.3038,18865.2,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,351,9346.46,4771371.49,893.0238,1.0,0.9989,0,0.0,244337.36,57575.23,510.5003,18892.53,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,352,9351.15,4380461.04,907.0964,1.0,0.9989,0,0.0,247890.69,58482.33,468.4411,18919.86,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,353,9581.67,3979883.68,921.3909,1.0,0.9989,0,0.0,251508.78,59403.72,415.3643,18947.2,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,354,9668.18,3559567.55,935.9106,1.0,0.9989,0,0.0,255402.88,60339.63,368.1736,18974.53,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,355,9759.4,3125340.43,950.6591,1.0,0.9989,0,0.0,259440.06,61290.29,320.239,19001.86,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,356,9858.92,2676637.08,965.64,1.0,0.999,0,0.0,263626.71,62255.93,271.4939,19029.2,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,357,9964.9,2212701.28,980.857,1.0,0.999,0,0.0,267972.94,63236.78,222.0496,19056.53,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,358,10070.24,1732830.92,996.3138,1.0,0.999,0,0.0,272487.26,64233.1,172.0745,19083.86,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,359,9923.26,1236643.02,1012.0142,1.0,0.999,0,0.0,277171.34,65245.11,124.6207,19111.2,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,360,10024.65,736435.43,1027.962,1.0,0.999,0,0.0,281769.62,66273.07,73.4625,19138.54,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,361,10054.58,219554.27,1044.1612,1.0,0.999,0,0.0,286539.43,67317.23,21.8362,19165.87,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,362,9752.95,0.0,1060.6156,1.0,0.9419,0,0.0,291407.8,68377.85,0.0,19193.21,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,363,9460.36,0.0,1077.0949,1.0,0.7662,0,0.0,296021.3,69454.94,0.0,19220.16,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,364,9176.55,0.0,1093.1018,1.0,0.6959,0,0.0,300385.17,70548.05,0.0,19245.96,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,365,8665.58,0.0,1109.0641,0.9897,0.6663,0,0.0,304500.14,71657.11,0.0,19271.3,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,366,8405.61,0.0,1125.1512,0.9987,0.6558,0,0.0,308107.47,72770.72,0.0,19296.48,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,367,8153.44,0.0,1141.4436,1.0,0.6518,0,0.0,311486.96,73910.72,0.0,19321.62,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,368,7908.84,0.0,1157.9747,1.0,0.6502,0,0.0,314645.44,75068.69,0.0,19346.76,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,369,7421.74,0.0,1174.7591,0.9853,0.6474,0,0.0,317589.86,76243.45,0.0,19371.92,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,370,7199.09,0.0,1191.7945,0.9943,0.6476,0,0.0,320031.03,77417.74,0.0,19397.09,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,371,6983.12,0.0,1209.0943,1.0,0.6485,0,0.0,322282.24,78619.95,0.0,19422.29,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,372,6472.31,0.0,1226.6685,0.9766,0.6454,0,0.0,324349.67,79846.62,0.0,19447.53,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,373,6106.77,0.0,1244.5033,0.9658,0.6426,0,0.0,325866.78,81062.05,0.0,19472.77,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,374,5795.66,0.0,1262.5964,0.9591,0.6404,0,0.0,327010.41,82281.44,0.0,19498.01,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,375,5621.79,0.0,1280.9518,0.9681,0.6409,0,0.0,327845.74,83509.96,0.0,19523.24,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,376,5375.0,0.0,1299.5841,0.9666,0.6409,0,0.0,328546.28,84768.05,0.0,19548.5,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,377,5213.75,0.0,1318.4978,0.9756,0.6423,0,0.0,329014.37,86042.58,0.0,19573.76,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,378,5057.34,0.0,1337.7035,0.9846,0.6442,0,0.0,329360.55,87347.71,0.0,19599.05,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,379,4845.91,0.0,1357.2113,0.9848,0.6449,0,0.0,329589.13,88684.08,0.0,19624.37,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,380,4700.53,0.0,1377.0226,0.9938,0.6466,0,0.0,329622.73,90040.16,0.0,19649.71,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,381,4412.29,0.0,1397.1469,0.9793,0.6451,0,0.0,329550.02,91428.64,0.0,19675.08,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,382,4279.92,0.0,1417.5744,0.9883,0.6459,0,0.0,329167.76,92816.87,0.0,19700.46,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,383,4151.52,0.0,1438.317,0.9973,0.6475,0,0.0,328694.3,94238.36,0.0,19725.87,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,384,4026.97,0.0,1459.3877,1.0,0.6486,0,0.0,328133.13,95693.81,0.0,19751.3,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,385,3906.16,0.0,1480.7911,1.0,0.649,0,0.0,327487.65,97174.6,0.0,19776.76,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,386,3700.65,0.0,1502.5294,0.992,0.648,0,0.0,326761.17,98677.13,0.0,19802.25,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,387,3589.64,0.0,1524.599,1.0,0.6488,0,0.0,325823.3,100189.59,0.0,19827.75,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,388,3481.95,0.0,1547.0126,1.0,0.6491,0,0.0,324815.48,101736.61,0.0,19853.27,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,389,3331.68,0.0,1569.7754,0.9991,0.6491,0,0.0,323740.61,103306.38,0.0,19878.82,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,390,3195.24,0.0,1592.8905,0.9999,0.6493,0,0.0,322529.11,104897.89,0.0,19904.38,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,391,3099.38,0.0,1616.3636,1.0,0.6493,0,0.0,321200.15,106514.13,0.0,19929.97,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,392,3006.4,0.0,1640.1999,1.0,0.6494,0,0.0,319816.87,108154.33,0.0,19955.57,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,393,2916.21,0.0,1664.4045,1.0,0.6494,0,0.0,318381.7,109818.73,0.0,19981.19,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,394,2828.72,0.0,1688.9828,1.0,0.6494,0,0.0,316896.98,111507.71,0.0,20006.83,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,395,2743.86,0.0,1713.9401,1.0,0.6494,0,0.0,315365.0,113221.65,0.0,20032.48,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,396,2661.55,0.0,1739.2822,1.0,0.6494,0,0.0,313787.95,114960.93,0.0,20058.15,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,397,2581.7,0.0,1765.0146,1.0,0.6494,0,0.0,312167.99,116725.95,0.0,20083.84,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,398,2451.41,0.0,1791.143,0.9936,0.6485,0,0.0,310507.18,118517.09,0.0,20109.54,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,399,2377.87,0.0,1817.6667,1.0,0.6491,0,0.0,308712.38,120323.22,0.0,20135.25,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,400,2213.01,0.0,1844.5995,0.9795,0.6462,0,0.0,306884.08,122167.82,0.0,20160.98,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,401,2146.62,0.0,1871.9254,0.9885,0.6464,0,0.0,304850.65,124001.37,0.0,20186.7,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,402,2082.22,0.0,1899.6634,0.9975,0.6479,0,0.0,302793.41,125879.19,0.0,20212.43,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,403,2019.75,0.0,1927.8329,1.0,0.6488,0,0.0,300713.89,127802.21,0.0,20238.17,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,404,1959.16,0.0,1956.4409,1.0,0.6492,0,0.0,298613.55,129758.65,0.0,20263.94,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,405,1857.47,0.0,1985.4908,0.9926,0.6483,0,0.0,296493.86,131744.14,0.0,20289.72,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,406,1801.74,0.0,2014.9786,1.0,0.649,0,0.0,294270.54,133744.15,0.0,20315.5,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,407,1747.69,0.0,2044.9205,1.0,0.6493,0,0.0,292033.63,135789.07,0.0,20341.31,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,408,1695.26,0.0,2075.3236,1.0,0.6494,0,0.0,289784.32,137864.39,0.0,20367.12,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,409,1644.4,0.0,2106.1932,1.0,0.6495,0,0.0,287523.8,139970.59,0.0,20392.95,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,410,1595.07,0.0,2137.5357,1.0,0.6495,0,0.0,285253.2,142108.12,0.0,20418.78,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,411,1547.22,0.0,2169.3579,1.0,0.6495,0,0.0,282973.61,144277.48,0.0,20444.63,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,412,1500.8,0.0,2201.6668,1.0,0.6495,0,0.0,280686.08,146479.15,0.0,20470.49,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,413,1455.78,0.0,2234.4696,1.0,0.6495,0,0.0,278391.64,148713.62,0.0,20496.36,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,414,1412.11,0.0,2267.7736,1.0,0.6496,0,0.0,276091.26,150981.39,0.0,20522.24,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,415,1348.82,0.0,2301.5864,0.9979,0.6492,0,0.0,273785.89,153282.98,0.0,20548.13,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,416,1308.35,0.0,2335.9125,1.0,0.6494,0,0.0,271428.07,155613.95,0.0,20574.03,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,417,1269.1,0.0,2370.7631,1.0,0.6495,0,0.0,269068.79,157984.71,0.0,20599.93,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,418,1231.03,0.0,2406.1462,1.0,0.6496,0,0.0,266708.84,160390.86,0.0,20625.85,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,419,1194.1,0.0,2442.0692,1.0,0.6496,0,0.0,264349.01,162832.93,0.0,20651.77,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,420,1106.49,0.0,2478.5401,0.9765,0.6461,0,0.0,261990.04,165311.47,0.0,20677.7,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,421,1073.29,0.0,2515.5319,0.9855,0.646,0,0.0,259503.78,167767.82,0.0,20703.61,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,422,1041.1,0.0,2553.0727,0.9945,0.6473,0,0.0,257024.34,170283.81,0.0,20729.53,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,423,1009.86,0.0,2591.1903,1.0,0.6487,0,0.0,254552.26,172860.68,0.0,20755.45,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,424,947.82,0.0,2629.8994,0.9854,0.6471,0,0.0,252088.06,175490.58,0.0,20781.39,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,425,919.38,0.0,2669.1808,0.9944,0.6478,0,0.0,249548.44,178120.85,0.0,20807.33,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,426,891.8,0.0,2709.0587,1.0,0.6489,0,0.0,247020.67,180814.79,0.0,20833.27,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,427,865.05,0.0,2749.5522,1.0,0.6493,0,0.0,244505.11,183564.34,0.0,20859.22,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,428,839.1,0.0,2790.6673,1.0,0.6495,0,0.0,242002.16,186355.01,0.0,20885.19,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,429,797.89,0.0,2832.4101,0.9947,0.6488,0,0.0,239512.14,189187.42,0.0,20911.16,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,430,773.96,0.0,2874.7798,1.0,0.6493,0,0.0,236989.84,192046.89,0.0,20937.14,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,431,750.74,0.0,2917.7963,1.0,0.6495,0,0.0,234482.74,194964.68,0.0,20963.12,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,432,728.22,0.0,2961.4694,1.0,0.6496,0,0.0,231991.09,197926.15,0.0,20989.11,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,433,706.37,0.0,3005.8076,1.0,0.6496,0,0.0,229515.14,200931.96,0.0,21015.11,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,434,685.18,0.0,3050.8202,1.0,0.6497,0,0.0,227055.12,203982.78,0.0,21041.11,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,435,645.59,0.0,3096.5172,0.9882,0.6479,0,0.0,224611.22,207079.3,0.0,21067.12,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,436,626.23,0.0,3142.8865,0.9972,0.6485,0,0.0,222124.55,210185.01,0.0,21093.13,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,437,607.44,0.0,3189.9594,1.0,0.6492,0,0.0,219656.48,213365.94,0.0,21119.13,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,438,589.22,0.0,3237.7541,1.0,0.6495,0,0.0,217207.14,216603.7,0.0,21145.15,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,439,571.54,0.0,3286.2782,1.0,0.6496,0,0.0,214776.63,219889.97,0.0,21171.18,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,440,554.39,0.0,3335.5406,1.0,0.6497,0,0.0,212365.05,223225.52,0.0,21197.21,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,441,518.01,0.0,3385.5515,0.9823,0.647,0,0.0,209972.5,226611.07,0.0,21223.24,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,442,502.47,0.0,3436.2857,0.9913,0.6473,0,0.0,207531.99,229986.47,0.0,21249.27,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,443,487.4,0.0,3487.7793,1.0,0.6488,0,0.0,205113.01,233443.84,0.0,21275.29,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,444,472.78,0.0,3540.0673,1.0,0.6493,0,0.0,202715.56,236983.91,0.0,21301.32,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,445,458.59,0.0,3593.1569,1.0,0.6496,0,0.0,200339.64,240577.07,0.0,21327.36,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,446,444.84,0.0,3647.0554,1.0,0.6497,0,0.0,197985.23,244224.12,0.0,21353.41,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,447,431.49,0.0,3701.773,1.0,0.6497,0,0.0,195652.31,247925.89,0.0,21379.47,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,448,405.68,0.0,3757.3211,0.9866,0.6477,0,0.0,193340.86,251683.22,0.0,21405.52,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,449,386.2,0.0,3813.6816,0.9821,0.6462,0,0.0,191002.38,255445.96,0.0,21431.57,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,450,362.95,0.0,3870.862,0.9685,0.6436,0,0.0,188659.02,259247.6,0.0,21457.61,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,451,352.06,0.0,3928.852,0.9775,0.6439,0,0.0,186294.41,263052.6,0.0,21483.62,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,452,332.21,0.0,3987.6967,0.9667,0.6424,0,0.0,183955.25,266950.48,0.0,21509.63,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,453,322.25,0.0,4047.3887,0.9757,0.6432,0,0.0,181604.23,270863.05,0.0,21535.63,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,454,312.58,0.0,4107.9667,0.9847,0.6448,0,0.0,179279.63,274871.16,0.0,21561.62,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,455,303.2,0.0,4169.4676,0.9937,0.6468,0,0.0,176981.23,278976.79,0.0,21587.62,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,456,294.11,0.0,4231.9207,1.0,0.6486,0,0.0,174708.83,283182.01,0.0,21613.63,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,457,285.28,0.0,4295.3454,1.0,0.6493,0,0.0,172462.22,287477.35,0.0,21639.66,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,458,276.72,0.0,4359.745,1.0,0.6496,0,0.0,170241.22,291837.1,0.0,21665.7,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,459,268.42,0.0,4425.127,1.0,0.6497,0,0.0,168045.61,296262.23,0.0,21691.74,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,460,253.12,0.0,4491.5032,0.9888,0.6481,0,0.0,165875.19,300753.73,0.0,21717.79,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,461,245.53,0.0,4558.8568,0.9978,0.6488,0,0.0,163697.13,305261.33,0.0,21743.83,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,462,238.17,0.0,4627.2326,1.0,0.6494,0,0.0,161544.98,309878.17,0.0,21769.88,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,463,231.02,0.0,4696.6546,1.0,0.6496,0,0.0,159418.51,314574.83,0.0,21795.93,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,464,224.09,0.0,4767.1342,1.0,0.6497,0,0.0,157317.47,319341.96,0.0,21821.99,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,465,207.03,0.0,4838.6845,0.9744,0.6459,0,0.0,155241.63,324180.65,0.0,21848.06,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,466,200.82,0.0,4911.2457,0.9834,0.6458,0,0.0,153140.63,328966.22,0.0,21874.1,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,467,194.8,0.0,4984.8737,0.9924,0.647,0,0.0,151066.1,333868.39,0.0,21900.14,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,468,188.95,0.0,5059.6242,1.0,0.6487,0,0.0,149017.77,338889.62,0.0,21926.18,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,469,174.22,0.0,5135.5328,0.973,0.6453,0,0.0,146995.33,344025.15,0.0,21952.23,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,470,161.79,0.0,5212.5225,0.951,0.6407,0,0.0,144951.87,349097.01,0.0,21978.27,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,471,156.94,0.0,5290.5486,0.96,0.6402,0,0.0,142897.78,354128.4,0.0,22004.27,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,472,145.09,0.0,5369.6856,0.9349,0.6362,0,0.0,140871.68,359283.38,0.0,22030.24,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,473,140.74,0.0,5449.8868,0.9439,0.6359,0,0.0,138834.78,364378.48,0.0,22056.18,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,474,136.52,0.0,5531.2162,0.9529,0.6372,0,0.0,136826.5,369599.39,0.0,22082.1,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,475,132.42,0.0,5613.7355,0.9619,0.6391,0,0.0,134846.43,374948.72,0.0,22108.01,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,476,124.64,0.0,5697.4884,0.9493,0.6379,0,0.0,132894.19,380429.13,0.0,22133.92,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,477,120.9,0.0,5782.4377,0.9583,0.6388,0,0.0,130947.67,385918.5,0.0,22159.82,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,478,117.27,0.0,5868.6307,0.9673,0.6405,0,0.0,129029.01,391542.52,0.0,22185.71,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,479,113.75,0.0,5956.118,0.9763,0.6426,0,0.0,127137.82,397303.98,0.0,22211.6,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,480,105.61,0.0,6044.94,0.9541,0.64,0,0.0,125273.73,403205.77,0.0,22237.5,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,481,102.44,0.0,6135.0203,0.9631,0.6404,0,0.0,123407.7,409059.27,0.0,22263.38,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,482,99.37,0.0,6226.4145,0.9721,0.6419,0,0.0,121569.03,415056.01,0.0,22289.25,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,483,93.53,0.0,6319.1841,0.9595,0.6406,0,0.0,119757.34,421198.97,0.0,22315.13,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,484,90.72,0.0,6413.2935,0.9685,0.6414,0,0.0,117954.13,427352.74,0.0,22341.0,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,485,86.53,0.0,6508.7976,0.9654,0.6413,0,0.0,116177.77,433656.72,0.0,22366.86,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,486,83.93,0.0,6605.706,0.9744,0.6426,0,0.0,114418.29,440033.84,0.0,22392.72,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,487,81.42,0.0,6704.0725,0.9834,0.6445,0,0.0,112685.2,446566.25,0.0,22418.58,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,488,78.97,0.0,6803.9491,0.9924,0.6466,0,0.0,110978.13,453257.22,0.0,22444.46,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,489,76.6,0.0,6905.3799,1.0,0.6485,0,0.0,109296.69,460110.08,0.0,22470.35,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,490,74.31,0.0,7008.4004,1.0,0.6493,0,0.0,107640.51,467118.48,0.0,22496.26,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,491,72.08,0.0,7113.0144,1.0,0.6496,0,0.0,106009.21,474231.49,0.0,22522.19,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,492,69.91,0.0,7219.2327,1.0,0.6498,0,0.0,104402.43,481450.73,0.0,22548.12,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,493,66.24,0.0,7327.0737,0.992,0.6486,0,0.0,102819.81,488777.8,0.0,22574.07,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,494,64.25,0.0,7436.5244,1.0,0.6494,0,0.0,101249.39,496155.04,0.0,22600.01,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,495,61.06,0.0,7547.6503,0.9943,0.6488,0,0.0,99702.83,503702.69,0.0,22625.97,1
S026,锚点共生文明,大陆文明,1000,普通位面,0.7,0.3,496,59.23,0.0,7660.4516,1.0,0.6494,0,0.0,98170.23,511319.19,0.0,22651.92,1
